Athlete_Key,Name,Sex,Age,Height,Weight,Team,NOC,Region_Country,Age_Group
21354,Ivano Bali,M,33.0,190.0,96.0,CROATIA,CRO,Croatia,30+
21355,Ivano Bamberghi,M,27.0,175.0,70.0,ITALY,ITA,Italy,26-30
21356,Ivano Brugnetti,M,24.0,176.0,61.0,ITALY,ITA,Italy,20-25
21357,Ivano Brugnetti,M,27.0,176.0,61.0,ITALY,ITA,Italy,26-30
21358,Ivano Brugnetti,M,31.0,176.0,61.0,ITALY,ITA,Italy,30+
21359,Ivano Bucci,M,21.0,180.0,80.0,SAN MARINO,SMR,San Marino,20-25
21360,Ivano Camozzi,M,25.0,176.0,71.0,ITALY,ITA,Italy,20-25
21361,Ivanon Angelino Coffie,M,27.0,185.0,87.0,NETHERLANDS,NED,Netherlands,26-30
21362,Ivans Bugajenkovs,M,26.0,182.0,82.0,SOVIET UNION,URS,Russia,26-30
21363,Ivans Bugajenkovs,M,30.0,182.0,82.0,SOVIET UNION,URS,Russia,26-30
21364,Ivar Eugen Ballangrud (Eriksen-),M,23.0,180.0,70.0,NORWAY,NOR,Norway,20-25
21365,Ivar Eugen Ballangrud (Eriksen-),M,27.0,180.0,70.0,NORWAY,NOR,Norway,26-30
21366,Ivar Eugen Ballangrud (Eriksen-),M,31.0,180.0,70.0,NORWAY,NOR,Norway,30+
21367,Ivar Mauritz Aronsson,M,28.0,175.0,70.0,SWEDEN,SWE,Sweden,26-30
21368,Ivar Tagesson Bjare,M,24.0,173.0,73.0,SWEDEN,SWE,Sweden,20-25
21369,Ivar Theodor Bhling,M,22.0,175.0,70.0,FINLAND,FIN,Finland,20-25
21370,Ivars Brzups,M,21.0,183.0,86.0,SOVIET UNION-1,URS,Russia,20-25
21371,Ivars Brzups,M,25.0,183.0,86.0,SOVIET UNION-1,URS,Russia,20-25
21372,Ivars Brzups,M,29.0,183.0,86.0,LATVIA-1,LAT,Latvia,26-30
21373,Ivars Ciaguns,M,20.0,184.0,90.0,LATVIA,LAT,Latvia,20-25
21374,Ivars Ciaguns,M,24.0,184.0,90.0,LATVIA,LAT,Latvia,20-25
21375,Ivars Ciaguns,M,28.0,184.0,90.0,LATVIA,LAT,Latvia,26-30
21376,Ivars Deinis,M,24.0,185.0,80.0,LATVIA,LAT,Latvia,20-25
21377,Ivaylo Banchev,M,21.0,196.0,90.0,BULGARIA,BUL,Bulgaria,20-25
21378,Ivelisse Echevarra,F,39.0,175.0,70.0,PUERTO RICO,PUR,Puerto Rico,30+
21379,Iver Charles Mauritz Eriksson (-Edding),M,28.0,175.0,70.0,SWEDEN,SWE,Sweden,26-30
21380,Ives Gonzlez Alonso,M,35.0,191.0,102.0,BRAZIL,BRA,Brazil,30+
21381,Iveta Beneov (-Melzer),F,21.0,170.0,56.0,CZECH REPUBLIC,CZE,Czech Republic,20-25
21382,Iveta Beneov (-Melzer),F,25.0,170.0,56.0,CZECH REPUBLIC,CZE,Czech Republic,20-25
21383,Iveta Beneov (-Melzer),F,25.0,170.0,56.0,CZECH REPUBLIC-2,CZE,Czech Republic,20-25
21384,Iveta Bielikov,F,25.0,171.0,58.0,CZECHOSLOVAKIA,TCH,Czech Republic,20-25
21385,"Ivica ""Ivo"" Cipci",M,23.0,175.0,70.0,YUGOSLAVIA,YUG,Serbia,20-25
21386,Ivil Balinait,F,25.0,158.0,43.0,LITHUANIA,LTU,Lithuania,20-25
21387,Ivil Balinait,F,29.0,158.0,43.0,LITHUANIA,LTU,Lithuania,26-30
21388,Ivin Davidsen,M,20.0,175.0,74.0,STUDENTERNES ROKLUB-2,NOR,Norway,20-25
21389,Ivind Berg,M,25.0,175.0,75.0,NORWAY,NOR,Norway,20-25
21390,Ivind Breiby,M,30.0,175.0,70.0,NORWAY,NOR,Norway,26-30
21391,Ivind Christensen (Kristensen-),M,36.0,170.0,65.0,KNS,NOR,Norway,30+
21392,Ivind Christensen (Kristensen-),M,48.0,170.0,65.0,NORA,NOR,Norway,30+
21393,Ivind Christensen (Kristensen-),M,60.0,170.0,65.0,LETT,NOR,Norway,30+
21394,Ivind Dahl,M,33.0,181.0,64.0,NORWAY,NOR,Norway,30+
21395,Ivn Alemany Villar,M,21.0,178.0,60.0,SPAIN,ESP,Spain,20-25
21396,Ivn Amaya Carazo,M,22.0,188.0,85.0,SPAIN,ESP,Spain,20-25
21397,Ivn Caldern Marrero,M,25.0,153.0,48.0,PUERTO RICO,PUR,Puerto Rico,20-25
21398,Ivn Cambar Rodrguez,M,24.0,163.0,77.0,CUBA,CUB,Cuba,20-25
21399,Ivn Cambar Rodrguez,M,28.0,163.0,77.0,CUBA,CUB,Cuba,26-30
21400,Ivn Castellani,M,21.0,196.0,82.0,ARGENTINA,ARG,Argentina,20-25
21401,Ivn De La Pea Lpez,M,20.0,170.0,69.0,SPAIN,ESP,Spain,20-25
21402,Ivn Lvarez Gutirrez,M,22.0,178.0,69.0,SPAIN,ESP,Spain,20-25
21403,Ivo Arman,M,20.0,181.0,79.0,YUGOSLAVIA,YUG,Serbia,20-25
21404,Ivo Arman,M,24.0,181.0,79.0,YUGOSLAVIA,YUG,Serbia,20-25
21405,Ivo Battelli,M,28.0,175.0,70.0,ITALY,ITA,Italy,26-30
21406,Ivo Buratovi,M,27.0,189.0,75.0,YUGOSLAVIA,YUG,Serbia,26-30
21407,Ivo Daneu,M,22.0,183.0,80.0,YUGOSLAVIA,YUG,Serbia,20-25
21408,Ivo Daneu,M,27.0,183.0,80.0,YUGOSLAVIA,YUG,Serbia,26-30
21409,Ivo Daneu,M,31.0,183.0,80.0,YUGOSLAVIA,YUG,Serbia,30+
21410,Ivo Danilevi,M,31.0,188.0,107.0,CZECH REPUBLIC-2,CZE,Czech Republic,30+
21411,Ivo Danilevi,M,31.0,188.0,107.0,CZECH REPUBLIC,CZE,Czech Republic,30+
21412,Ivo Danilevi,M,35.0,188.0,107.0,CZECH REPUBLIC-1,CZE,Czech Republic,30+
21413,Ivo Danilevi,M,35.0,188.0,107.0,CZECH REPUBLIC,CZE,Czech Republic,30+
21414,Ivo Danilevi,M,39.0,188.0,107.0,CZECH REPUBLIC,CZE,Czech Republic,30+
21415,Ivo Danilevi,M,39.0,188.0,107.0,CZECH REPUBLIC-1,CZE,Czech Republic,30+
21416,Ivo Dos Santos,M,26.0,170.0,66.0,AUSTRALIA,AUS,Australia,26-30
21417,Ivo Fabris,M,26.0,175.0,70.0,YUGOSLAVIA,YUG,Serbia,26-30
21418,Ivo Felix,M,20.0,174.0,68.0,CZECHOSLOVAKIA,TCH,Czech Republic,20-25
21419,Ivo Ferriani,M,27.0,175.0,70.0,ITALY-2,ITA,Italy,26-30
21420,Ivo Frank Fairbairn-Crawford,M,23.0,176.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21421,Ivo Kesselring Carotini,M,22.0,178.0,76.0,BRAZIL,BRA,Brazil,20-25
21422,Ivo Kesselring Carotini,M,26.0,178.0,76.0,BRAZIL,BRA,Brazil,26-30
21423,Ivo Luis Aldazabal Diaz,M,32.0,190.0,90.0,HUNGARY,HUN,Hungary,30+
21424,Ivo Serafimov Angelov,M,27.0,164.0,60.0,BULGARIA,BUL,Bulgaria,26-30
21425,Ivona Dadic,F,18.0,179.0,65.0,AUSTRIA,AUT,Austria,<20
21426,Ivona Dadic,F,22.0,179.0,65.0,AUSTRIA,AUT,Austria,20-25
21427,Ivonete Das Neves,F,19.0,175.0,68.0,BRAZIL,BRA,Brazil,<20
21428,Ivor M. Campbell,M,26.0,170.0,70.0,CANADA,CAN,Canada,26-30
21429,Iwan Blijd,M,19.0,167.0,63.0,SURINAME,SUR,Suriname,<20
21430,Iwao Ageishi,M,24.0,166.0,72.0,JAPAN,JPN,Japan,20-25
21431,Iwao Aizawa,M,21.0,175.0,70.0,JAPAN,JPN,Japan,20-25
21432,Iwona Daniluk,F,24.0,165.0,58.0,POLAND,POL,Poland,20-25
21433,Iwona Dzicio-Marcinkiewicz,F,21.0,172.0,60.0,POLAND,POL,Poland,20-25
21434,Iwona Dzicio-Marcinkiewicz,F,29.0,172.0,60.0,POLAND,POL,Poland,26-30
21435,Iwona Dzicio-Marcinkiewicz,F,33.0,172.0,60.0,POLAND,POL,Poland,30+
21436,Iyabo Akanmu,F,20.0,175.0,70.0,NIGERIA,NGR,Nigeria,20-25
21437,Izabela Dragneva (Rifatova-),F,28.0,148.0,48.0,BULGARIA,BUL,Bulgaria,26-30
21438,Izabela Dragneva (Rifatova-),F,32.0,148.0,48.0,BULGARIA,BUL,Bulgaria,30+
21439,Izabela Joanna Burczyk,F,24.0,176.0,62.0,POLAND,POL,Poland,20-25
21440,Izabella Antonowicz-Szuszkiewicz,F,22.0,160.0,63.0,POLAND,POL,Poland,20-25
21441,Izabella Antonowicz-Szuszkiewicz,F,26.0,160.0,63.0,POLAND,POL,Poland,26-30
21442,Izabella Antonowicz-Szuszkiewicz,F,30.0,160.0,63.0,POLAND,POL,Poland,26-30
21443,Izabella Dylewska-Wiatowiak,F,20.0,169.0,66.0,POLAND,POL,Poland,20-25
21444,Izabella Dylewska-Wiatowiak,F,24.0,169.0,66.0,POLAND,POL,Poland,20-25
21445,Izabella Dylewska-Wiatowiak,F,28.0,169.0,66.0,POLAND,POL,Poland,26-30
21446,Izabella Maizza Chiappini,F,20.0,170.0,59.0,BRAZIL,BRA,Brazil,20-25
21447,Izaskun Aramburu Balda,F,20.0,170.0,66.0,SPAIN,ESP,Spain,20-25
21448,Izaskun Aramburu Balda,F,24.0,170.0,66.0,SPAIN,ESP,Spain,20-25
21449,Izaskun Bengoa Prez,F,21.0,172.0,63.0,SPAIN,ESP,Spain,20-25
21450,Iztok Boic,M,20.0,170.0,66.0,SLOVENIA,SLO,Slovenia,20-25
21451,Iztok Op,M,20.0,190.0,89.0,SLOVENIA,SLO,Slovenia,20-25
21452,Iztok Op,M,24.0,190.0,89.0,SLOVENIA,SLO,Slovenia,20-25
21453,Iztok Op,M,28.0,190.0,89.0,SLOVENIA,SLO,Slovenia,26-30
21454,Iztok Op,M,32.0,190.0,89.0,SLOVENIA,SLO,Slovenia,30+
21455,Iztok Op,M,36.0,190.0,89.0,SLOVENIA,SLO,Slovenia,30+
21456,Iztok Op,M,40.0,190.0,89.0,SLOVENIA,SLO,Slovenia,30+
21457,Izumi Eto,M,29.0,173.0,73.0,JAPAN,JPN,Japan,26-30
21458,Izuo Anno,M,22.0,175.0,70.0,JAPAN,JPN,Japan,20-25
21459,Izzat Artykov,M,22.0,160.0,69.0,KYRGYZSTAN,KGZ,Kyrgyzstan,20-25
21460,Izzet Avc,M,35.0,178.0,82.0,TURKEY,TUR,Turkey,30+
21461,Izzet Avc,M,39.0,178.0,82.0,TURKEY,TUR,Turkey,30+
21462,J'Den Michael Tbory Cox,M,21.0,180.0,86.0,UNITED STATES,USA,USA,20-25
21463,J'Maal Alexander,M,18.0,178.0,64.0,BRITISH VIRGIN ISLANDS,IVB,"Virgin Islands, British",<20
21464,J. Adriaenssens,M,25.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
21465,J. Baillot,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21466,J. Bertrand,M,25.0,175.0,70.0,TRITONS LILLOIS-2,FRA,France,20-25
21467,J. Bertrand,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21468,J. Braid,M,25.0,175.0,70.0,UNION DES SOCITS FRANAIS DE SPORTS ATHLETIQUES,GBR,UK,20-25
21469,J. Brard,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21470,J. Brassard,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21471,J. Bryan Blanshard,M,26.0,175.0,72.0,CANADA,CAN,Canada,26-30
21472,J. Bryan Blanshard,M,26.0,175.0,72.0,CANADA-2,CAN,Canada,26-30
21473,J. Btout,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21474,J. C. Downing,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21475,J. Daz,M,25.0,175.0,70.0,MEXICO,MEX,Mexico,20-25
21476,J. Defert,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21477,J. Domas,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21478,J. Dubois,M,25.0,175.0,70.0,GITANA-21,FRA,France,20-25
21479,J. Dubois,M,25.0,175.0,70.0,GITANA-2,FRA,France,20-25
21480,J. E. Dingley,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21481,J. Eugne Choisel,M,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21482,J. H. Catley,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21483,J. Henri Evrot,M,46.0,175.0,70.0,FRANCE-1,FRA,France,30+
21484,J. Henri Evrot,M,46.0,175.0,70.0,FRANCE-2,FRA,France,30+
21485,J. Matilde Ceballos Jimnez,M,35.0,175.0,60.0,PANAMA,PAN,Panama,30+
21486,J. R. Serge Cantin,M,34.0,175.0,70.0,CANADA-2,CAN,Canada,30+
21487,J. R. Serge Cantin,M,34.0,175.0,70.0,CANADA,CAN,Canada,30+
21488,J. Raymond Castilloux,M,19.0,175.0,70.0,UNITED STATES,USA,USA,<20
21489,J. Simon Netcott Berrisford,M,24.0,196.0,95.0,GREAT BRITAIN,GBR,UK,20-25
21490,J. Simon Netcott Berrisford,M,28.0,196.0,95.0,GREAT BRITAIN,GBR,UK,26-30
21491,J. Sloan Duross,M,27.0,198.0,97.0,UNITED STATES,USA,USA,26-30
21492,J. W. Dowling,M,25.0,175.0,70.0,ST. LOUIS AMATEUR ATHLETIC ASSOCIATION,USA,USA,20-25
21493,J. Willy Dujardin,M,25.0,175.0,70.0,BELGIUM,BEL,Belgium,20-25
21494,Ja'Far Alizadeh Koldkeshi,M,19.0,172.0,68.0,IRAN,IRI,Iran,<20
21495,Jaakko Ilmari Asikainen,M,31.0,181.0,74.0,FINLAND,FIN,Finland,30+
21496,Jaakko Tommi Kristian Evil,M,28.0,194.0,83.0,FINLAND,FIN,Finland,26-30
21497,Jaana Ehmcke,F,21.0,176.0,66.0,GERMANY,GER,Germany,20-25
21498,"Jaap ""Jim"" Enters",M,24.0,176.0,72.0,NETHERLANDS,NED,Netherlands,20-25
21499,"Jaap Derk ""Jaap-Derk"" Buma",M,28.0,184.0,86.0,NETHERLANDS,NED,Netherlands,26-30
21500,Jabar Feli,M,22.0,168.0,58.0,IRAN,IRI,Iran,20-25
21501,Jacco Arends,M,25.0,186.0,72.0,NETHERLANDS,NED,Netherlands,20-25
21502,Jacco Folkert Eltingh,M,25.0,189.0,78.0,NETHERLANDS,NED,Netherlands,20-25
21503,Jacek Andrzej Daniluk,M,18.0,174.0,71.0,POLAND,POL,Poland,<20
21504,Jacek Bednarek,M,24.0,174.0,58.0,POLAND,POL,Poland,20-25
21505,Jacek Benedykt Bocian,M,23.0,180.0,65.0,POLAND,POL,Poland,20-25
21506,Jacek Beutler,M,24.0,191.0,98.0,POLAND,POL,Poland,20-25
21507,Jacek Bielski,M,24.0,176.0,63.0,POLAND,POL,Poland,20-25
21508,Jacek Bodyk,M,22.0,172.0,68.0,POLAND,POL,Poland,20-25
21509,Jacek Fafiski,M,25.0,193.0,92.0,POLAND,POL,Poland,20-25
21510,Jacek Marek Bierkowski,M,28.0,180.0,70.0,POLAND,POL,Poland,26-30
21511,Jacek Marek Bierkowski,M,32.0,180.0,70.0,POLAND,POL,Poland,30+
21512,Jacinta Bartholomew,F,19.0,175.0,54.0,GRENADA,GRN,Grenada,<20
21513,"Jacinta Joan Coleman (-Sweet, -Gray)",F,26.0,167.0,55.0,NEW ZEALAND,NZL,New Zealand,26-30
21514,"Jacintha Hedwig Jeanne ""Cintha"" Boersma",F,23.0,182.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21515,"Jacintha Hedwig Jeanne ""Cintha"" Boersma",F,27.0,182.0,70.0,NETHERLANDS,NED,Netherlands,26-30
21516,Jacinto Brito Villegas,M,22.0,176.0,68.0,MEXICO,MEX,Mexico,20-25
21517,Jacinto Cayco,M,25.0,175.0,70.0,PHILIPPINES,PHI,Philippines,20-25
21518,Jacinto Ciria Cruz,M,25.0,175.0,70.0,PHILIPPINES,PHI,Philippines,20-25
21519,Jacinto De Jess Ayala Benjamin,M,21.0,155.0,73.0,DOMINICAN REPUBLIC,DOM,Dominican Republic,20-25
21520,"Jack Babashoff, Jr.",M,21.0,191.0,84.0,UNITED STATES,USA,USA,20-25
21521,Jack Beresford,M,21.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21522,Jack Beresford,M,25.0,175.0,70.0,GREAT BRITAIN,GBR,UK,20-25
21523,Jack Beresford,M,29.0,175.0,70.0,GREAT BRITAIN,GBR,UK,26-30
21524,Jack Beresford,M,33.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
21525,Jack Beresford,M,37.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
21526,Jack Bobridge,M,19.0,180.0,65.0,AUSTRALIA,AUS,Australia,<20
21527,Jack Bobridge,M,23.0,180.0,65.0,AUSTRALIA,AUS,Australia,20-25
21528,Jack Bobridge,M,27.0,180.0,65.0,AUSTRALIA,AUS,Australia,26-30
21529,Jack Braughton,M,27.0,175.0,70.0,GREAT BRITAIN,GBR,UK,26-30
21530,Jack Britto,M,25.0,175.0,70.0,PAKISTAN,PAK,Pakistan,20-25
21531,Jack Butland,M,19.0,195.0,95.0,GREAT BRITAIN,GBR,UK,<20
21532,Jack David Burnell,M,23.0,185.0,72.0,GREAT BRITAIN,GBR,UK,20-25
21533,Jack Frank Porteous Cork,M,23.0,185.0,69.0,GREAT BRITAIN,GBR,UK,20-25
21534,"Jack Gardner ""Gard"" Boultbee",M,25.0,175.0,70.0,CAPRICE,CAN,Canada,20-25
21535,Jack Garth Dick De Heer,M,26.0,180.0,81.0,NETHERLANDS,NED,Netherlands,26-30
21536,Jack Gilroy Dearlove,M,37.0,175.0,70.0,GREAT BRITAIN,GBR,UK,30+
21537,"Jack Leonard ""Jay"" Barrs, Jr.",M,26.0,182.0,70.0,UNITED STATES,USA,USA,26-30
21538,"Jack Leonard ""Jay"" Barrs, Jr.",M,30.0,182.0,70.0,UNITED STATES,USA,USA,26-30
21539,Jack Richard Buckner,M,26.0,173.0,59.0,GREAT BRITAIN,GBR,UK,26-30
21540,Jack Richard Buckner,M,30.0,173.0,59.0,GREAT BRITAIN,GBR,UK,26-30
21541,Jack Robert A. Beaumont,M,22.0,188.0,88.0,GREAT BRITAIN,GBR,UK,20-25
21542,Jack Robert Culcay Keth,M,22.0,172.0,69.0,GERMANY,GER,Germany,20-25
21543,Jack Shirley Baker,M,37.0,175.0,70.0,UNITED STATES,USA,USA,30+
21544,"Jack Stangl ""Jack"" Bacheler",M,24.0,200.0,77.0,UNITED STATES,USA,USA,20-25
21545,"Jack Stangl ""Jack"" Bacheler",M,28.0,200.0,77.0,UNITED STATES,USA,USA,26-30
21546,Jack Tupper Daniels,M,23.0,180.0,79.0,UNITED STATES,USA,USA,20-25
21547,Jack Tupper Daniels,M,27.0,180.0,79.0,UNITED STATES,USA,USA,26-30
21548,Jack Wayne Disney,M,26.0,171.0,73.0,UNITED STATES,USA,USA,26-30
21549,Jack Wayne Disney,M,34.0,171.0,73.0,UNITED STATES,USA,USA,30+
21550,Jack Wayne Disney,M,38.0,171.0,73.0,UNITED STATES,USA,USA,30+
21551,Jack Wells Davis,M,21.0,190.0,70.0,UNITED STATES,USA,USA,20-25
21552,Jack Wells Davis,M,26.0,190.0,70.0,UNITED STATES,USA,USA,26-30
21553,Jackelin Daz Farias,F,22.0,161.0,52.0,VENEZUELA,VEN,Venezuela,20-25
21554,Jackie Baumann,F,20.0,173.0,58.0,GERMANY,GER,Germany,20-25
21555,Jackson Asiku,M,21.0,160.0,51.0,UGANDA,UGA,Uganda,20-25
21556,Jackson Bidei,M,30.0,179.0,100.0,NIGERIA,NGR,Nigeria,26-30
21557,Jackson Campbell Fear,M,18.0,178.0,125.0,AUSTRALIA,AUS,Australia,<20
21558,Jackson Chanet,M,22.0,173.0,91.0,FRANCE,FRA,France,20-25
21559,Jackson Van Tonder Chauke,M,23.0,165.0,51.0,SOUTH AFRICA,RSA,South Africa,20-25
21560,Jacky Alders,M,20.0,180.0,74.0,BELGIUM,BEL,Belgium,20-25
21561,Jacky Alders,M,24.0,180.0,74.0,BELGIUM,BEL,Belgium,20-25
21562,Jacky Chamoun,F,18.0,172.0,56.0,LEBANON,LIB,Lebanon,<20
21563,Jacky Chamoun,F,22.0,172.0,56.0,LEBANON,LIB,Lebanon,20-25
21564,Jacky Nicolas Avril,M,28.0,176.0,66.0,FRANCE,FRA,France,26-30
21565,"Jacob ""Jaap"" Belmer",M,22.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21566,"Jacob ""Jaap"" Boot",M,21.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21567,"Jacob ""Jaap"" Boot",M,25.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21568,"Jacob ""Jake"" Cornelius",M,27.0,198.0,95.0,UNITED STATES,USA,USA,26-30
21569,"Jacob ""Jake"" Dalton",M,20.0,168.0,67.0,UNITED STATES,USA,USA,20-25
21570,"Jacob ""Jake"" Dalton",M,24.0,168.0,67.0,UNITED STATES,USA,USA,20-25
21571,"Jacob ""Jake"" Deitchler",M,18.0,173.0,66.0,UNITED STATES,USA,USA,<20
21572,Jacob Araptany,M,18.0,168.0,58.0,UGANDA,UGA,Uganda,<20
21573,Jacob Araptany,M,22.0,168.0,58.0,UGANDA,UGA,Uganda,20-25
21574,Jacob Bergsland,M,37.0,175.0,70.0,NORWAY,NOR,Norway,30+
21575,Jacob Bojsen Mller (Bojsen-Mller-),M,24.0,180.0,81.0,DENMARK,DEN,Denmark,20-25
21576,Jacob Bojsen Mller (Bojsen-Mller-),M,28.0,180.0,81.0,DENMARK,DEN,Denmark,26-30
21577,Jacob Brandsma,M,25.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21578,Jacob Butula,M,21.0,175.0,70.0,CANADA,CAN,Canada,20-25
21579,Jacob Carl Gustaf Herman Bjrnstrm,M,30.0,175.0,70.0,NINA,FIN,Finland,26-30
21580,Jacob Clear,M,23.0,185.0,86.0,AUSTRALIA,AUS,Australia,20-25
21581,Jacob Clear,M,27.0,185.0,86.0,AUSTRALIA,AUS,Australia,26-30
21582,Jacob Clear,M,31.0,185.0,86.0,AUSTRALIA,AUS,Australia,30+
21583,"Jacob Eisse ""Jaap"" Bulder",M,23.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21584,Jacob Frilund Carstensen,M,17.0,193.0,85.0,DENMARK,DEN,Denmark,<20
21585,Jacob Frilund Carstensen,M,22.0,193.0,85.0,DENMARK,DEN,Denmark,20-25
21586,Jacob Frilund Carstensen,M,25.0,193.0,85.0,DENMARK,DEN,Denmark,20-25
21587,"Jacob Hendrik ""Jack"" Achilles",M,41.0,182.0,98.0,NETHERLANDS,NED,Netherlands,30+
21588,Jacob Jepsen Barse,M,23.0,188.0,73.0,DENMARK,DEN,Denmark,20-25
21589,Jacob Jepsen Barse,M,27.0,188.0,73.0,DENMARK,DEN,Denmark,26-30
21590,Jacob Jorrit Bergsma,M,28.0,188.0,73.0,NETHERLANDS,NED,Netherlands,26-30
21591,"Jacob Joseph ""Jake"" Arrieta",M,22.0,193.0,102.0,UNITED STATES,USA,USA,20-25
21592,"Jacob Leendert ""Jaap"" Beije",M,25.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21593,"Jacob Thedoor ""Ted"" Cremer",M,22.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21594,"Jacob Walter ""Wally"" Byron",M,35.0,180.0,65.0,CANADA,CAN,Canada,30+
21595,"Jacobje Jantje ""Cobie"" Buter (-Bolman)",F,22.0,178.0,63.0,NETHERLANDS,NED,Netherlands,20-25
21596,Jacobo Mara Del Pilar Carlos Manuel Fitz-James Stuart Y Falc Portocarrero Y Osorio,M,41.0,175.0,70.0,SPAIN,ESP,Spain,30+
21597,"Jacobus Alexander ""Sander"" Boumans",M,27.0,175.0,70.0,BELGIUM,BEL,Belgium,26-30
21598,"Jacobus Gerard ""Ko"" Cornelissen",M,20.0,175.0,70.0,NETHERLANDS,NED,Netherlands,20-25
21599,"Jacobus Gerardus Maria Alexander ""Lex"" Bos",M,26.0,179.0,72.0,NETHERLANDS,NED,Netherlands,26-30
21600,"Jacobus Hermanus Hendrik Jan ""Koos"" De Jong",M,36.0,175.0,70.0,NETHERLANDS,NED,Netherlands,30+
21601,"Jacobus Hermanus Hendrik Jan ""Koos"" De Jong",M,40.0,175.0,70.0,NETHERLANDS,NED,Netherlands,30+
21602,"Jacobus Wilhelm ""Willie"" Bukes",M,24.0,175.0,70.0,SOUTH AFRICA,RSA,South Africa,20-25
21603,"Jacqueline ""Jackie"" Davies (-Gunn)",F,24.0,162.0,70.0,GREAT BRITAIN-2,GBR,UK,20-25
21604,"Jacqueline ""Jackie"" Davies (-Gunn)",F,28.0,162.0,70.0,GREAT BRITAIN,GBR,UK,26-30
21605,"Jacqueline ""Jacqui"" Cooper",F,21.0,176.0,65.0,AUSTRALIA,AUS,Australia,20-25
21606,"Jacqueline ""Jacqui"" Cooper",F,25.0,176.0,65.0,AUSTRALIA,AUS,Australia,20-25
21607,"Jacqueline ""Jacqui"" Cooper",F,33.0,176.0,65.0,AUSTRALIA,AUS,Australia,30+
21608,"Jacqueline ""Jacqui"" Cooper",F,37.0,176.0,65.0,AUSTRALIA,AUS,Australia,30+
21609,"Jacqueline Andr (Bonnet-, -Bennard)",F,25.0,168.0,62.0,FRANCE,FRA,France,20-25
21610,Jacqueline Appart,F,28.0,170.0,59.0,BELGIUM,BEL,Belgium,26-30
21611,Jacqueline Barasinski,F,20.0,161.0,58.0,FRANCE,FRA,France,20-25
21612,Jacqueline Bertrand,F,25.0,175.0,70.0,FRANCE,FRA,France,20-25
21613,Jacqueline Brisepierre (-Gaugey),F,18.0,170.0,61.0,FRANCE,FRA,France,<20
21614,Jacqueline Brisepierre (-Gaugey),F,22.0,170.0,61.0,FRANCE,FRA,France,20-25
21615,Jacqueline Brner (-Schubert),F,26.0,166.0,64.0,GERMANY,GER,Germany,26-30
21616,Jacqueline Brooks,F,40.0,175.0,66.0,CANADA,CAN,Canada,30+
21617,Jacqueline Brooks,F,40.0,175.0,66.0,GRAN GESTO,CAN,Canada,30+
21618,Jacqueline Brooks,F,44.0,175.0,66.0,CANADA,CAN,Canada,30+
21619,Jacqueline Daz Caro,F,24.0,146.0,57.0,CHILE,CHI,Chile,20-25
21620,Jacqueline De Heer,F,26.0,175.0,70.0,NETHERLANDS,NED,Netherlands,26-30
21621,Jacqueline Delord,F,18.0,170.0,57.0,FRANCE,FRA,France,<20
21622,Jacqueline Delord,F,22.0,170.0,57.0,FRANCE,FRA,France,20-25
21623,Jacqueline Delord,F,26.0,170.0,57.0,FRANCE,FRA,France,26-30
21624,Jacqueline Dieudonn (Baillergeau-),F,23.0,160.0,54.0,FRANCE,FRA,France,20-25
21625,Jacqueline Dieudonn (Baillergeau-),F,27.0,160.0,54.0,FRANCE,FRA,France,26-30
21626,Jacqueline Du Bief,F,17.0,175.0,70.0,FRANCE,FRA,France,<20
21627,Jacqueline Du Bief,F,21.0,175.0,70.0,FRANCE,FRA,France,20-25
21628,Jacqueline Elizabeth Brown,F,15.0,167.0,52.0,GREAT BRITAIN,GBR,UK,<20
21629,Jacqueline Elizabeth Brown,F,19.0,167.0,52.0,GREAT BRITAIN,GBR,UK,<20
21630,Jacqueline Ida Enfield,F,17.0,162.0,55.0,GREAT BRITAIN,GBR,UK,<20
